SalesID,CustID,PaymentMethod,PaymentDate,PaymentID,PaymentAmount,LoanID,Bank Name
SO224741,12770,CreditCard,23-06-2022,P4741,23400,LDB5641,HDFC
SO224742,14048,UPI,23-06-2022,P4742,20700,LDB5642,Canara Bank
SO224743,15677,BankTransfer,23-06-2022,P4743,77438,,Axis
SO224744,13072,DebitCard,23-06-2022,P4744,71000,,Axis
SO224745,11090,Cash,23-06-2022,P4745,267000,,NetCash
SO224746,11191,UPI,23-06-2022,P4746,32400,LDB5646,ICICI
SO224747,16848,DebitCard,23-06-2022,P4747,73500,,Canara Bank
SO224748,16676,CreditCard,23-06-2022,P4748,26250,LDB5648,HDFC
SO224749,15536,DebitCard,23-06-2022,P4749,79000,,HDFC
SO224750,11299,Cash,23-06-2022,P4750,54000,,NetCash
SO224751,16941,CreditCard,23-06-2022,P4751,47250,LDB5651,Andhra Bank
SO224752,15593,AutoDebitEMI,24-06-2022,P4752,59250,LDB5652,Axis
SO224753,12020,Cash,24-06-2022,P4753,69500,,NetCash
SO224754,11729,BankTransferEMI,24-06-2022,P4754,22800,LDB5654,ICICI
SO224755,16563,UPI,24-06-2022,P4755,13200,LDB5655,Andhra Bank
SO224756,16709,DebitCard,24-06-2022,P4756,117000,,HDFC
SO224757,14361,BankTransfer,24-06-2022,P4757,77500,,Andhra Bank
SO224758,13733,UPI,24-06-2022,P4758,24299.7,LDB5658,Canara Bank
SO224759,16569,CreditCard,24-06-2022,P4759,56952,LDB5659,Axis
SO224760,14555,AutoDebitEMI,24-06-2022,P4760,27450,LDB5660,Canara Bank
SO224761,15435,BankTransfer,24-06-2022,P4761,49000,,Andhra Bank
SO224762,12075,UPI,24-06-2022,P4762,82800,LDB5662,Andhra Bank
SO224763,16736,DebitCard,24-06-2022,P4763,79000,,ICICI
SO224764,17342,UPI,24-06-2022,P4764,39750,LDB5664,Andhra Bank
SO224765,16181,BankTransfer,24-06-2022,P4765,170000,,Andhra Bank
SO224766,11256,BankTransferEMI,24-06-2022,P4766,21450,LDB5666,ICICI
SO224767,11976,Cash,24-06-2022,P4767,193000,,NetCash
SO224768,17028,DebitCard,24-06-2022,P4768,79000,,Canara Bank
SO224769,14170,DebitCard,24-06-2022,P4769,170000,,Axis
SO224770,15536,CreditCard,24-06-2022,P4770,16200,LDB5670,HDFC
SO224771,15832,CreditCard,24-06-2022,P4771,54600,LDB5671,Canara Bank
SO224772,17202,UPI,24-06-2022,P4772,16755.6,LDB5672,ICICI
SO224773,17203,BankTransfer,24-06-2022,P4773,88990,,Canara Bank
SO224774,13920,Cash,24-06-2022,P4774,158000,,NetCash
SO224775,14372,BankTransferEMI,24-06-2022,P4775,22500,LDB5675,ICICI
SO224776,16348,BankTransferEMI,24-06-2022,P4776,27787.5,LDB5676,ICICI
SO224777,15618,UPI,24-06-2022,P4777,29325,LDB5677,Axis
SO224778,17989,UPI,24-06-2022,P4778,29700,LDB5678,ICICI
SO224779,15778,AutoDebitEMI,24-06-2022,P4779,86100,LDB5679,Andhra Bank
SO224780,16489,Cash,25-06-2022,P4780,67500,,NetCash
SO224781,15594,BankTransfer,25-06-2022,P4781,53196,,ICICI
SO224782,12110,Cash,25-06-2022,P4782,282000,,NetCash
SO224783,11537,BankTransferEMI,25-06-2022,P4783,21675,LDB5683,ICICI
SO224784,11169,BankTransferEMI,25-06-2022,P4784,40500,LDB5684,HDFC
SO224785,14108,BankTransfer,25-06-2022,P4785,88990,,HDFC
SO224786,12806,UPI,25-06-2022,P4786,27600,LDB5686,HDFC
SO224787,17671,UPI,25-06-2022,P4787,59250,LDB5687,HDFC
SO224788,15658,AutoDebitEMI,25-06-2022,P4788,15808.8,LDB5688,HDFC
SO224789,17691,AutoDebitEMI,25-06-2022,P4789,27493.2,LDB5689,Andhra Bank
SO224790,12793,AutoDebitEMI,25-06-2022,P4790,21150,LDB5690,Canara Bank
SO224791,12270,AutoDebitEMI,25-06-2022,P4791,23399.7,LDB5691,ICICI
SO224792,14457,Cash,25-06-2022,P4792,148000,,NetCash
SO224793,13412,DebitCard,25-06-2022,P4793,82499,,Canara Bank
SO224794,13669,BankTransfer,25-06-2022,P4794,73000,,HDFC
SO224795,12672,UPI,25-06-2022,P4795,32400,LDB5695,Andhra Bank
SO224796,16082,AutoDebitEMI,25-06-2022,P4796,67800,LDB5696,Axis
SO224797,14035,Cash,25-06-2022,P4797,76500,,NetCash
SO224798,15037,BankTransferEMI,25-06-2022,P4798,13350,LDB5698,ICICI
SO224799,17109,BankTransferEMI,25-06-2022,P4799,39750,LDB5699,Axis
SO224800,16703,CreditCard,25-06-2022,P4800,54600,LDB5700,Axis
SO224801,15888,BankTransferEMI,25-06-2022,P4801,45749.7,LDB5701,Canara Bank
SO224802,17019,BankTransfer,25-06-2022,P4802,64500,,Canara Bank
SO224803,11391,BankTransferEMI,25-06-2022,P4803,29556,LDB5703,Axis
SO224804,17799,AutoDebitEMI,25-06-2022,P4804,21675,LDB5704,Axis
SO224805,14149,UPI,25-06-2022,P4805,23235,LDB5705,Canara Bank
SO224806,15995,BankTransfer,25-06-2022,P4806,77000,,Andhra Bank
SO224807,11624,BankTransferEMI,25-06-2022,P4807,21000,LDB5707,Canara Bank
SO224808,11418,BankTransferEMI,26-06-2022,P4808,19932,LDB5708,Canara Bank
SO224809,14961,Cash,26-06-2022,P4809,117000,,NetCash
SO224810,11365,Cash,26-06-2022,P4810,169500,,NetCash
SO224811,13349,BankTransfer,26-06-2022,P4811,79000,,ICICI
SO224812,12055,DebitCard,26-06-2022,P4812,108000,,ICICI
SO224813,15019,Cash,26-06-2022,P4813,177500,,NetCash
SO224814,12996,BankTransferEMI,26-06-2022,P4814,20700,LDB5714,Andhra Bank
SO224815,13068,BankTransfer,26-06-2022,P4815,83500,,Andhra Bank
SO224816,17463,AutoDebitEMI,26-06-2022,P4816,23250,LDB5716,Axis
SO224817,16594,CreditCard,26-06-2022,P4817,14700,LDB5717,ICICI
SO224818,16711,UPI,26-06-2022,P4818,26250,LDB5718,Axis
SO224819,14067,BankTransfer,26-06-2022,P4819,52330,,Andhra Bank
SO224820,11082,CreditCard,26-06-2022,P4820,23700,LDB5720,Axis
SO224821,17634,DebitCard,26-06-2022,P4821,83500,,Canara Bank
SO224822,16050,UPI,26-06-2022,P4822,16200,LDB5722,ICICI
SO224823,14308,Cash,26-06-2022,P4823,191000,,NetCash
SO224824,17301,AutoDebitEMI,26-06-2022,P4824,14700,LDB5724,Axis
SO224825,15230,UPI,26-06-2022,P4825,22650,LDB5725,Axis
SO224826,11816,CreditCard,26-06-2022,P4826,36750,LDB5726,Axis
SO224827,17879,CreditCard,26-06-2022,P4827,22350,LDB5727,Andhra Bank
SO224828,13804,UPI,26-06-2022,P4828,18942,LDB5728,Canara Bank
SO224829,17542,DebitCard,26-06-2022,P4829,160445,,Andhra Bank
SO224830,16796,Cash,26-06-2022,P4830,75500,,NetCash
SO224831,15014,Cash,26-06-2022,P4831,74480,,NetCash
SO224832,13077,BankTransferEMI,26-06-2022,P4832,29310,LDB5732,Andhra Bank
SO224833,12762,DebitCard,26-06-2022,P4833,52330,,HDFC
SO224834,16212,DebitCard,26-06-2022,P4834,122500,,Canara Bank
SO224835,15718,UPI,26-06-2022,P4835,20685,LDB5735,Andhra Bank
SO224836,13858,Cash,27-06-2022,P4836,34500,,NetCash
SO224837,17815,BankTransferEMI,27-06-2022,P4837,19050,LDB5737,ICICI
SO224838,17958,Cash,27-06-2022,P4838,98500,,NetCash
SO224839,15478,Cash,27-06-2022,P4839,54500,,NetCash
SO224840,15295,UPI,27-06-2022,P4840,22500,LDB5740,Canara Bank
SO224841,12138,DebitCard,27-06-2022,P4841,56232,,Andhra Bank
SO224842,11981,CreditCard,27-06-2022,P4842,37350,LDB5742,HDFC
SO224843,14346,BankTransfer,27-06-2022,P4843,69920,,Axis
SO224844,11489,CreditCard,27-06-2022,P4844,61800,LDB5744,HDFC
SO224845,13595,BankTransfer,27-06-2022,P4845,34000,,Canara Bank
SO224846,14681,BankTransfer,27-06-2022,P4846,76500,,HDFC
SO224847,13129,BankTransferEMI,27-06-2022,P4847,86100,LDB5747,ICICI
SO224848,17338,BankTransfer,27-06-2022,P4848,226000,,ICICI
SO224849,16297,Cash,27-06-2022,P4849,181500,,NetCash
SO224850,11242,AutoDebitEMI,27-06-2022,P4850,21000,LDB5750,Andhra Bank
SO224851,17023,DebitCard,27-06-2022,P4851,82499,,Axis
SO224852,14141,DebitCard,27-06-2022,P4852,130664,,ICICI
SO224853,11963,AutoDebitEMI,27-06-2022,P4853,28200,LDB5753,HDFC
SO224854,13684,UPI,27-06-2022,P4854,47250,LDB5754,Axis
SO224855,11657,AutoDebitEMI,27-06-2022,P4855,47983.5,LDB5755,HDFC
SO224856,13897,BankTransfer,27-06-2022,P4856,157500,,Canara Bank
SO224857,15890,CreditCard,27-06-2022,P4857,24435,LDB5757,HDFC
SO224858,13826,CreditCard,27-06-2022,P4858,22050,LDB5758,ICICI
SO224859,11978,DebitCard,27-06-2022,P4859,115821,,HDFC
SO224860,16686,CreditCard,27-06-2022,P4860,34350,LDB5760,Andhra Bank
SO224861,15793,BankTransfer,27-06-2022,P4861,54000,,Axis
SO224862,13857,Cash,27-06-2022,P4862,192500,,NetCash
SO224863,13600,CreditCard,27-06-2022,P4863,59400,LDB5763,ICICI
SO224864,16516,CreditCard,28-06-2022,P4864,56250,LDB5764,Canara Bank
SO224865,12163,BankTransfer,28-06-2022,P4865,68450,,ICICI
SO224866,15206,UPI,28-06-2022,P4866,23394.3,LDB5766,Andhra Bank
SO224867,14263,UPI,28-06-2022,P4867,39891,LDB5767,Axis
SO224868,14836,BankTransfer,28-06-2022,P4868,97335,,Axis
SO224869,16941,BankTransfer,28-06-2022,P4869,76500,,HDFC
SO224870,12714,CreditCard,28-06-2022,P4870,18357,LDB5770,Andhra Bank
SO224871,15277,AutoDebitEMI,28-06-2022,P4871,20550,LDB5771,Canara Bank
SO224872,13073,AutoDebitEMI,28-06-2022,P4872,26250,LDB5772,ICICI
SO224873,17681,CreditCard,28-06-2022,P4873,22200,LDB5773,Andhra Bank
SO224874,12064,UPI,28-06-2022,P4874,54750,LDB5774,Axis
SO224875,11395,AutoDebitEMI,28-06-2022,P4875,17592,LDB5775,Canara Bank
SO224876,11509,DebitCard,28-06-2022,P4876,83250,,Axis
SO224877,17125,UPI,28-06-2022,P4877,21000,LDB5777,HDFC
SO224878,15256,BankTransfer,28-06-2022,P4878,91644,,ICICI
SO224879,12201,BankTransferEMI,28-06-2022,P4879,23249.7,LDB5779,ICICI
SO224880,11003,DebitCard,28-06-2022,P4880,93125,,ICICI
SO224881,16720,AutoDebitEMI,28-06-2022,P4881,13234.2,LDB5781,Axis
SO224882,13305,DebitCard,28-06-2022,P4882,130738,,HDFC
SO224883,13890,BankTransferEMI,28-06-2022,P4883,20691,LDB5783,HDFC
SO224884,12065,UPI,28-06-2022,P4884,21900,LDB5784,Canara Bank
SO224885,12165,BankTransfer,28-06-2022,P4885,178000,,Canara Bank
SO224886,17942,CreditCard,28-06-2022,P4886,13384.2,LDB5786,HDFC
SO224887,13864,Cash,28-06-2022,P4887,111165,,NetCash
SO224888,16774,BankTransferEMI,28-06-2022,P4888,57900,LDB5788,HDFC
SO224889,12113,Cash,28-06-2022,P4889,108000,,NetCash
SO224890,13351,Cash,28-06-2022,P4890,59140,,NetCash
SO224891,16180,DebitCard,28-06-2022,P4891,145000,,HDFC
SO224892,13800,BankTransfer,29-06-2022,P4892,68500,,ICICI
SO224893,11910,AutoDebitEMI,29-06-2022,P4893,18792,LDB5793,ICICI
SO224894,11008,UPI,29-06-2022,P4894,69300,LDB5794,Canara Bank
SO224895,15958,DebitCard,29-06-2022,P4895,109500,,HDFC
SO224896,15120,BankTransfer,29-06-2022,P4896,55852,,HDFC
SO224897,13488,CreditCard,29-06-2022,P4897,29350.5,LDB5797,Andhra Bank
SO224898,11660,UPI,29-06-2022,P4898,54870,LDB5798,ICICI
SO224899,14091,BankTransfer,29-06-2022,P4899,55732,,Andhra Bank
SO224900,11012,BankTransferEMI,29-06-2022,P4900,32850,LDB5800,Canara Bank
SO224901,16457,UPI,29-06-2022,P4901,36750,LDB5801,Canara Bank
SO224902,11285,AutoDebitEMI,29-06-2022,P4902,39071.4,LDB5802,Canara Bank
SO224903,13489,BankTransfer,29-06-2022,P4903,53196,,Canara Bank
SO224904,12571,AutoDebitEMI,29-06-2022,P4904,40500,LDB5804,ICICI
SO224905,15618,AutoDebitEMI,29-06-2022,P4905,27750,LDB5805,Andhra Bank
SO224906,11441,CreditCard,29-06-2022,P4906,33803.7,LDB5806,HDFC
SO224907,11508,AutoDebitEMI,29-06-2022,P4907,24600,LDB5807,Axis
SO224908,13038,BankTransfer,29-06-2022,P4908,68470,,ICICI
SO224909,15779,BankTransfer,29-06-2022,P4909,170000,,ICICI
SO224910,11076,AutoDebitEMI,29-06-2022,P4910,24600,LDB5810,HDFC
SO224911,15460,BankTransferEMI,29-06-2022,P4911,20082,LDB5811,Andhra Bank
SO224912,12285,CreditCard,29-06-2022,P4912,82800,LDB5812,HDFC
SO224913,14085,BankTransferEMI,29-06-2022,P4913,39071.4,LDB5813,Axis
SO224914,15950,BankTransfer,29-06-2022,P4914,137046,,Axis
SO224915,11397,UPI,29-06-2022,P4915,32490.6,LDB5815,Andhra Bank
SO224916,14129,CreditCard,29-06-2022,P4916,23700,LDB5816,HDFC
SO224917,13808,BankTransfer,29-06-2022,P4917,78500,,Andhra Bank
SO224918,17566,DebitCard,29-06-2022,P4918,137046,,Axis
SO224919,16963,BankTransfer,29-06-2022,P4919,108000,,Andhra Bank
SO224920,14732,BankTransfer,30-06-2022,P4920,135000,,HDFC
SO224921,13285,CreditCard,30-06-2022,P4921,59400,LDB5821,Axis
SO224922,12336,BankTransfer,30-06-2022,P4922,110665,,ICICI
SO224923,12571,DebitCard,30-06-2022,P4923,95000,,Axis
SO224924,16186,DebitCard,30-06-2022,P4924,129926,,Canara Bank
SO224925,17602,UPI,30-06-2022,P4925,18357,LDB5825,HDFC
SO224926,17886,BankTransfer,30-06-2022,P4926,130664,,HDFC
SO224927,12021,AutoDebitEMI,30-06-2022,P4927,20856,LDB5827,HDFC
SO224928,16617,CreditCard,30-06-2022,P4928,24435,LDB5828,Canara Bank
SO224929,13571,CreditCard,30-06-2022,P4929,27750,LDB5829,HDFC
SO224930,12811,CreditCard,30-06-2022,P4930,14884.2,LDB5830,ICICI
SO224931,11586,UPI,30-06-2022,P4931,20550,LDB5831,Andhra Bank
SO224932,14698,BankTransfer,30-06-2022,P4932,190500,,Canara Bank
SO224933,14491,CreditCard,30-06-2022,P4933,32400,LDB5833,Canara Bank
SO224934,14625,BankTransfer,30-06-2022,P4934,169500,,Axis
SO224935,13003,AutoDebitEMI,30-06-2022,P4935,25050,LDB5835,Axis
SO224936,14992,BankTransferEMI,30-06-2022,P4936,34746.3,LDB5836,Axis
SO224937,16757,DebitCard,30-06-2022,P4937,97700,,Andhra Bank
SO224938,12684,BankTransferEMI,30-06-2022,P4938,23100,LDB5838,HDFC
SO224939,13640,BankTransferEMI,30-06-2022,P4939,20250,LDB5839,HDFC
SO224940,13349,UPI,30-06-2022,P4940,37350,LDB5840,ICICI
SO224941,15675,UPI,30-06-2022,P4941,22500,LDB5841,Andhra Bank
SO224942,16302,BankTransferEMI,30-06-2022,P4942,32250,LDB5842,Axis
SO224943,14416,AutoDebitEMI,30-06-2022,P4943,25779,LDB5843,Axis
SO224944,17818,BankTransfer,30-06-2022,P4944,69020,,Andhra Bank
SO224945,15712,BankTransferEMI,30-06-2022,P4945,28050,LDB5845,Axis
SO224946,16114,CreditCard,30-06-2022,P4946,20691,LDB5846,Andhra Bank
SO224947,15311,CreditCard,30-06-2022,P4947,23700,LDB5847,Canara Bank
SO224948,12232,DebitCard,01-07-2022,P4948,198000,,ICICI
SO224949,14362,UPI,01-07-2022,P4949,45749.7,LDB5849,ICICI
SO224950,14477,DebitCard,01-07-2022,P4950,97250,,Axis
SO224951,11404,BankTransferEMI,01-07-2022,P4951,47400,LDB5851,Axis
SO224952,12541,DebitCard,01-07-2022,P4952,74500,,Andhra Bank
SO224953,16317,CreditCard,01-07-2022,P4953,28641,LDB5853,HDFC
SO224954,17790,UPI,01-07-2022,P4954,24299.7,LDB5854,HDFC
SO224955,16365,Cash,01-07-2022,P4955,282000,,NetCash
SO224956,15505,BankTransferEMI,01-07-2022,P4956,29325,LDB5856,Canara Bank
SO224957,17609,CreditCard,01-07-2022,P4957,21936,LDB5857,Andhra Bank
SO224958,17846,BankTransfer,01-07-2022,P4958,71750,,Andhra Bank
SO224959,11137,CreditCard,01-07-2022,P4959,19050,LDB5859,Canara Bank
SO224960,13191,BankTransfer,01-07-2022,P4960,91010,,HDFC
SO224961,15669,AutoDebitEMI,01-07-2022,P4961,24900,LDB5861,Axis
SO224962,12830,AutoDebitEMI,01-07-2022,P4962,21300,LDB5862,Axis
SO224963,15411,CreditCard,01-07-2022,P4963,31771.2,LDB5863,Canara Bank
SO224964,15246,AutoDebitEMI,01-07-2022,P4964,39199.2,LDB5864,Andhra Bank
SO224965,13104,AutoDebitEMI,01-07-2022,P4965,26547,LDB5865,Andhra Bank
SO224966,12724,BankTransfer,01-07-2022,P4966,116000,,HDFC
SO224967,13903,Cash,01-07-2022,P4967,76000,,NetCash
SO224968,16017,BankTransfer,01-07-2022,P4968,123383,,Axis
SO224969,17888,BankTransfer,01-07-2022,P4969,124150,,ICICI
SO224970,16601,AutoDebitEMI,01-07-2022,P4970,27450,LDB5870,Axis
SO224971,11995,DebitCard,01-07-2022,P4971,10577,,Andhra Bank
SO224972,14488,DebitCard,01-07-2022,P4972,68240,,Andhra Bank
SO224973,12744,AutoDebitEMI,01-07-2022,P4973,24900,LDB5873,HDFC
SO224974,12685,UPI,01-07-2022,P4974,36900,LDB5874,Andhra Bank
SO224975,16224,UPI,01-07-2022,P4975,20691,LDB5875,Canara Bank
SO224976,15638,Cash,02-07-2022,P4976,78000,,NetCash
SO224977,13839,DebitCard,02-07-2022,P4977,77500,,Axis
SO224978,16282,AutoDebitEMI,02-07-2022,P4978,21900,LDB5878,Axis
SO224979,14974,Cash,02-07-2022,P4979,67500,,NetCash
SO224980,11987,DebitCard,02-07-2022,P4980,75030,,HDFC
SO224981,14576,Cash,02-07-2022,P4981,93300,,NetCash
SO224982,11701,BankTransferEMI,02-07-2022,P4982,54750,LDB5882,Andhra Bank
SO224983,16298,DebitCard,02-07-2022,P4983,82000,,Andhra Bank
SO224984,17802,AutoDebitEMI,02-07-2022,P4984,36900,LDB5884,ICICI
SO224985,17083,AutoDebitEMI,02-07-2022,P4985,26850,LDB5885,Andhra Bank
SO224986,17628,CreditCard,02-07-2022,P4986,32850,LDB5886,Axis
SO224987,17231,CreditCard,02-07-2022,P4987,26547,LDB5887,ICICI
SO224988,14111,CreditCard,02-07-2022,P4988,40500,LDB5888,Canara Bank
SO224989,11396,UPI,02-07-2022,P4989,32400,LDB5889,ICICI
SO224990,11965,CreditCard,02-07-2022,P4990,25050,LDB5890,Canara Bank
SO224991,11156,DebitCard,02-07-2022,P4991,69020,,HDFC
SO224992,17408,CreditCard,02-07-2022,P4992,53250,LDB5892,Andhra Bank
SO224993,11394,Cash,02-07-2022,P4993,128000,,NetCash
SO224994,11228,BankTransferEMI,02-07-2022,P4994,27900,LDB5894,Axis
SO224995,13369,Cash,02-07-2022,P4995,69000,,NetCash
SO224996,13488,UPI,02-07-2022,P4996,43350,LDB5896,Axis
SO224997,15698,UPI,02-07-2022,P4997,32640.6,LDB5897,ICICI
SO224998,16077,CreditCard,02-07-2022,P4998,24150,LDB5898,Andhra Bank
SO224999,16227,UPI,02-07-2022,P4999,39127.8,LDB5899,Canara Bank
SO225000,13510,BankTransferEMI,02-07-2022,P5000,17742,LDB5900,ICICI
SO225001,17943,Cash,02-07-2022,P5001,137046,,NetCash
SO225002,16401,BankTransferEMI,02-07-2022,P5002,20550,LDB5902,ICICI
SO225003,11792,UPI,02-07-2022,P5003,43500,LDB5903,ICICI
SO225004,12036,UPI,03-07-2022,P5004,41113.8,LDB5904,HDFC
SO225005,14209,CreditCard,03-07-2022,P5005,13350,LDB5905,ICICI
SO225006,16576,AutoDebitEMI,03-07-2022,P5006,3173.1,LDB5906,Andhra Bank
SO225007,11184,BankTransferEMI,03-07-2022,P5007,32250,LDB5907,HDFC
SO225008,14583,CreditCard,03-07-2022,P5008,39221.4,LDB5908,Canara Bank
SO225009,11668,BankTransfer,03-07-2022,P5009,83250,,Canara Bank
SO225010,16002,CreditCard,03-07-2022,P5010,21150,LDB5910,Canara Bank
SO225011,13692,UPI,03-07-2022,P5011,20535,LDB5911,Canara Bank
SO225012,15008,CreditCard,03-07-2022,P5012,20541,LDB5912,HDFC
SO225013,17719,BankTransferEMI,03-07-2022,P5013,22950,LDB5913,Canara Bank
SO225014,15162,BankTransfer,03-07-2022,P5014,69020,,Canara Bank
SO225015,17320,BankTransferEMI,03-07-2022,P5015,24435,LDB5915,Andhra Bank
SO225016,15569,UPI,03-07-2022,P5016,21150,LDB5916,HDFC
SO225017,17377,UPI,03-07-2022,P5017,25929,LDB5917,Axis
SO225018,11045,CreditCard,03-07-2022,P5018,23400,LDB5918,HDFC
SO225019,17796,DebitCard,03-07-2022,P5019,63500,,HDFC
SO225020,12134,DebitCard,03-07-2022,P5020,160445,,ICICI
SO225021,12406,DebitCard,03-07-2022,P5021,63000,,ICICI
SO225022,17304,BankTransferEMI,03-07-2022,P5022,54870,LDB5922,Andhra Bank
SO225023,15752,Cash,03-07-2022,P5023,53000,,NetCash
SO225024,13138,BankTransfer,03-07-2022,P5024,160445,,Canara Bank
SO225025,14451,AutoDebitEMI,03-07-2022,P5025,24450,LDB5925,Axis
SO225026,11710,CreditCard,03-07-2022,P5026,22194,LDB5926,Axis
SO225027,12971,BankTransfer,03-07-2022,P5027,71000,,Axis
SO225028,11529,CreditCard,03-07-2022,P5028,19200,LDB5928,Andhra Bank
SO225029,11127,BankTransfer,03-07-2022,P5029,91500,,Canara Bank
SO225030,11695,AutoDebitEMI,03-07-2022,P5030,21525,LDB5930,Andhra Bank
SO225031,16210,Cash,03-07-2022,P5031,88990,,NetCash
SO225032,16969,BankTransfer,04-07-2022,P5032,86430,,Andhra Bank
SO225033,14247,AutoDebitEMI,04-07-2022,P5033,38250,LDB5933,HDFC
SO225034,12741,Cash,04-07-2022,P5034,76950,,NetCash
SO225035,15204,UPI,04-07-2022,P5035,24749.7,LDB5935,Axis
SO225036,11072,UPI,04-07-2022,P5036,21300,LDB5936,Axis
SO225037,15364,BankTransferEMI,04-07-2022,P5037,26697,LDB5937,Axis
SO225038,17031,DebitCard,04-07-2022,P5038,123000,,HDFC
SO225039,13390,CreditCard,04-07-2022,P5039,13384.2,LDB5939,Canara Bank
SO225040,12892,UPI,04-07-2022,P5040,20850,LDB5940,Andhra Bank
SO225041,14142,CreditCard,04-07-2022,P5041,69600,LDB5941,Axis
SO225042,14936,UPI,04-07-2022,P5042,16200,LDB5942,HDFC
SO225043,12878,UPI,04-07-2022,P5043,53400,LDB5943,Canara Bank
SO225044,12716,BankTransferEMI,04-07-2022,P5044,26547,LDB5944,Axis
SO225045,14253,Cash,04-07-2022,P5045,109500,,NetCash
SO225046,15116,DebitCard,04-07-2022,P5046,129926,,HDFC
SO225047,16123,BankTransferEMI,04-07-2022,P5047,22509,LDB5947,Canara Bank
SO225048,16522,BankTransferEMI,04-07-2022,P5048,39750,LDB5948,HDFC
SO225049,12488,BankTransferEMI,04-07-2022,P5049,22350,LDB5949,Andhra Bank
SO225050,13755,BankTransfer,04-07-2022,P5050,72500,,HDFC
SO225051,12108,AutoDebitEMI,04-07-2022,P5051,92100,LDB5951,HDFC
SO225052,14382,BankTransfer,04-07-2022,P5052,98500,,Andhra Bank
SO225053,17993,DebitCard,04-07-2022,P5053,84000,,HDFC
SO225054,16113,UPI,04-07-2022,P5054,23231.4,LDB5954,ICICI
SO225055,15064,BankTransferEMI,04-07-2022,P5055,19200,LDB5955,Axis
SO225056,12844,AutoDebitEMI,04-07-2022,P5056,29550,LDB5956,Canara Bank
SO225057,13916,UPI,04-07-2022,P5057,33750,LDB5957,Axis
SO225058,13926,CreditCard,04-07-2022,P5058,29547,LDB5958,HDFC
SO225059,17629,BankTransferEMI,04-07-2022,P5059,32850,LDB5959,Canara Bank
SO225060,14231,UPI,05-07-2022,P5060,33150,LDB5960,Canara Bank
SO225061,17376,Cash,05-07-2022,P5061,75000,,NetCash
SO225062,12736,BankTransferEMI,05-07-2022,P5062,22500,LDB5962,ICICI
SO225063,11167,DebitCard,05-07-2022,P5063,92000,,Axis
SO225064,16463,CreditCard,05-07-2022,P5064,45749.7,LDB5964,Canara Bank
SO225065,13566,BankTransfer,05-07-2022,P5065,63000,,Axis
SO225066,17743,UPI,05-07-2022,P5066,23550,LDB5966,Andhra Bank
SO225067,15956,BankTransferEMI,05-07-2022,P5067,54450,LDB5967,HDFC
SO225068,11479,UPI,05-07-2022,P5068,29547,LDB5968,Axis
SO225069,14868,AutoDebitEMI,05-07-2022,P5069,80100,LDB5969,ICICI
SO225070,13530,BankTransfer,05-07-2022,P5070,51830,,ICICI
SO225071,17905,UPI,05-07-2022,P5071,33953.7,LDB5971,ICICI
SO225072,13343,CreditCard,05-07-2022,P5072,20700,LDB5972,Andhra Bank
SO225073,12049,CreditCard,05-07-2022,P5073,20550,LDB5973,ICICI
SO225074,13771,UPI,05-07-2022,P5074,20550,LDB5974,Axis
SO225075,17473,DebitCard,05-07-2022,P5075,92500,,Axis
SO225076,16914,AutoDebitEMI,05-07-2022,P5076,27750,LDB5976,Andhra Bank
SO225077,12479,AutoDebitEMI,05-07-2022,P5077,29325,LDB5977,Axis
SO225078,15835,DebitCard,05-07-2022,P5078,76500,,Andhra Bank
SO225079,12818,CreditCard,05-07-2022,P5079,34500,LDB5979,Canara Bank
SO225080,16675,UPI,05-07-2022,P5080,38400,LDB5980,ICICI
SO225081,17105,BankTransfer,05-07-2022,P5081,117000,,Andhra Bank
SO225082,11911,CreditCard,05-07-2022,P5082,22344,LDB5982,Andhra Bank
SO225083,14968,Cash,05-07-2022,P5083,70500,,NetCash
SO225084,12509,DebitCard,05-07-2022,P5084,116000,,Axis
SO225085,16559,BankTransferEMI,05-07-2022,P5085,38977.8,LDB5985,Canara Bank
SO225086,11396,AutoDebitEMI,05-07-2022,P5086,20700,LDB5986,Axis
SO225087,15789,UPI,05-07-2022,P5087,10350,LDB5987,Andhra Bank
SO225088,16106,UPI,06-07-2022,P5088,83100,LDB5988,Andhra Bank
SO225089,15284,CreditCard,06-07-2022,P5089,21000,LDB5989,HDFC
SO225090,14273,BankTransferEMI,06-07-2022,P5090,39071.4,LDB5990,Canara Bank
SO225091,12922,CreditCard,06-07-2022,P5091,27937.5,LDB5991,Canara Bank
SO225092,14209,Cash,06-07-2022,P5092,68240,,NetCash
SO225093,14708,UPI,06-07-2022,P5093,33300,LDB5993,ICICI
SO225094,17329,AutoDebitEMI,06-07-2022,P5094,15699,LDB5994,Canara Bank
SO225095,17268,AutoDebitEMI,06-07-2022,P5095,45749.7,LDB5995,ICICI
SO225096,15729,UPI,06-07-2022,P5096,14850,LDB5996,Axis
SO225097,12220,BankTransfer,06-07-2022,P5097,182900,,Axis
SO225098,12706,AutoDebitEMI,06-07-2022,P5098,21126,LDB5998,HDFC
SO225099,16604,Cash,06-07-2022,P5099,182500,,NetCash
SO225100,15357,AutoDebitEMI,06-07-2022,P5100,32250,LDB6000,ICICI
SO225101,14942,BankTransfer,06-07-2022,P5101,82730,,ICICI
SO225102,16773,UPI,06-07-2022,P5102,29556,LDB6002,Axis
